Subject ID,Timestamp,Experiment ID,Data (JSON)
,"3/7/2026, 8:36:56 PM America/New_York",TPB,"{""session"":""TPB-ESI-v2.3"",""mode"":""human"",""trials"":[{""T"":12,""maxT"":12,""cc"":""chest pain"",""patient"":{""age"":25,""comorbid"":[]},""trueDx"":""Respiratory failure"",""severity"":""HR"",""steps"":[{""tick"":1,""vitals"":{""HR"":121,""BP"":""97/58"",""RR"":35,""SpO2"":84,""Temp"":""37.7"",""AVPU"":""V""},""cc"":""chest pain"",""patient"":{""age"":25,""comorbid"":[]},""flags"":[""cyanosis"",""accessory muscles""],""BF_dx"":""Neurological event (stroke-like)"",""BC_updates"":[{""tick"":1,""ctx"":1},{""tick"":1,""ctx"":3},{""tick"":1,""ctx"":6},{""tick"":1,""ctx"":10},{""tick"":1,""ctx"":16},{""tick"":1,""ctx"":22},{""tick"":1,""ctx"":28},{""tick"":1,""ctx"":34},{""tick"":1,""ctx"":41},{""tick"":1,""ctx"":47},{""tick"":1,""ctx"":51},{""tick"":1,""ctx"":57},{""tick"":1,""ctx"":61},{""tick"":1,""ctx"":66},{""tick"":1,""ctx"":71},{""tick"":1,""ctx"":77},{""tick"":1,""ctx"":82},{""tick"":1,""ctx"":86},{""tick"":1,""ctx"":90},{""tick"":1,""ctx"":92},{""tick"":1,""ctx"":96},{""tick"":1,""ctx"":97},{""tick"":1,""ctx"":98},{""tick"":1,""ctx"":99},{""tick"":1,""ctx"":100},{""tick"":1,""ctx"":99},{""tick"":1,""ctx"":98},{""tick"":1,""ctx"":98}],""severity"":""HR"",""trueDx"":""Respiratory failure""}],""finalized"":{""ESI"":2,""ctxUpdates"":27},""ctxUpdates"":0,""end_reason"":""manual""},{""T"":10,""maxT"":12,""cc"":""abdominal pain"",""patient"":{""age"":64,""comorbid"":[""Anticoagulant use""]},""trueDx"":""Stable / no acute condition"",""severity"":""HR"",""steps"":[{""tick"":1,""vitals"":{""HR"":91,""BP"":""105/63"",""RR"":21,""SpO2"":96,""Temp"":""37.1"",""AVPU"":""A""},""cc"":""abdominal pain"",""patient"":{""age"":64,""comorbid"":[""Anticoagulant use""]},""flags"":[""anxious"",""mild discomfort""],""BF_dx"":""Stable / no acute condition"",""BC_updates"":[{""tick"":1,""ctx"":1},{""tick"":1,""ctx"":2},{""tick"":1,""ctx"":4},{""tick"":1,""ctx"":6},{""tick"":1,""ctx"":8},{""tick"":1,""ctx"":9},{""tick"":1,""ctx"":10},{""tick"":1,""ctx"":11},{""tick"":1,""ctx"":11}],""severity"":""HR"",""trueDx"":""Stable / no acute condition""}],""finalized"":{""ESI"":4,""ctxUpdates"":8},""ctxUpdates"":0,""end_reason"":""manual""},{""T"":10,""maxT"":12,""cc"":""trauma (fall)"",""patient"":{""age"":72,""comorbid"":[""Diabetes""]},""trueDx"":""Respiratory failure"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":107,""BP"":""103/62"",""RR"":28,""SpO2"":87,""Temp"":""37.6"",""AVPU"":""V""},""cc"":""trauma (fall)"",""patient"":{""age"":72,""comorbid"":[""Diabetes""]},""flags"":[""accessory muscles"",""tachypnea""],""BF_dx"":""Neurological event (stroke-like)"",""BC_updates"":[{""tick"":1,""ctx"":1},{""tick"":1,""ctx"":3},{""tick"":1,""ctx"":5},{""tick"":1,""ctx"":9},{""tick"":1,""ctx"":14},{""tick"":1,""ctx"":20},{""tick"":1,""ctx"":27},{""tick"":1,""ctx"":36},{""tick"":1,""ctx"":42},{""tick"":1,""ctx"":49},{""tick"":1,""ctx"":55},{""tick"":1,""ctx"":60},{""tick"":1,""ctx"":64},{""tick"":1,""ctx"":68},{""tick"":1,""ctx"":70},{""tick"":1,""ctx"":73},{""tick"":1,""ctx"":75},{""tick"":1,""ctx"":78},{""tick"":1,""ctx"":80},{""tick"":1,""ctx"":84},{""tick"":1,""ctx"":85},{""tick"":1,""ctx"":87},{""tick"":1,""ctx"":88},{""tick"":1,""ctx"":89},{""tick"":1,""ctx"":90},{""tick"":1,""ctx"":91},{""tick"":1,""ctx"":92},{""tick"":1,""ctx"":93},{""tick"":1,""ctx"":94},{""tick"":1,""ctx"":95},{""tick"":1,""ctx"":96},{""tick"":1,""ctx"":97},{""tick"":1,""ctx"":97}],""severity"":""STABLE"",""trueDx"":""Respiratory failure""}],""finalized"":{""ESI"":1,""ctxUpdates"":32},""ctxUpdates"":0,""end_reason"":""manual""},{""T"":11,""maxT"":12,""cc"":""dyspnea"",""patient"":{""age"":40,""comorbid"":[""COPD""]},""trueDx"":""Neurological event (stroke-like)"",""severity"":""HR"",""steps"":[{""tick"":1,""vitals"":{""HR"":101,""BP"":""149/89"",""RR"":23,""SpO2"":94,""Temp"":""37.2"",""AVPU"":""V""},""cc"":""dyspnea"",""patient"":{""age"":40,""comorbid"":[""COPD""]},""flags"":[""facial droop?"",""slurred speech?""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""HR"",""trueDx"":""Neurological event (stroke-like)""}],""finalized"":{""ESI"":1,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":8,""maxT"":12,""cc"":""fever + cough"",""patient"":{""age"":18,""comorbid"":[""Anticoagulant use""]},""trueDx"":""Respiratory failure"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":108,""BP"":""99/59"",""RR"":28,""SpO2"":87,""Temp"":""37.5"",""AVPU"":""V""},""cc"":""fever + cough"",""patient"":{""age"":18,""comorbid"":[""Anticoagulant use""]},""flags"":[""accessory muscles"",""tachypnea""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Respiratory failure""}],""finalized"":{""ESI"":1,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""}],""controls"":{""prevalence"":""low"",""noise"":""low"",""volatility"":""low"",""max_ticks"":12,""trials"":5}}"
,"3/7/2026, 8:41:07 PM America/New_York",TPB,"{""session"":""TPB-ESI-v2.3"",""mode"":""human"",""trials"":[{""T"":12,""maxT"":12,""cc"":""headache + neuro deficit?"",""patient"":{""age"":72,""comorbid"":[""CKD""]},""trueDx"":""Stable / no acute condition"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":79,""BP"":""116/70"",""RR"":14,""SpO2"":99,""Temp"":""36.9"",""AVPU"":""A""},""cc"":""headache + neuro deficit?"",""patient"":{""age"":72,""comorbid"":[""CKD""]},""flags"":[""mild discomfort""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Stable / no acute condition""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":11,""maxT"":12,""cc"":""trauma (fall)"",""patient"":{""age"":48,""comorbid"":[""Hypertension""]},""trueDx"":""Neurological event (stroke-like)"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":89,""BP"":""170/102"",""RR"":18,""SpO2"":96,""Temp"":""37.0"",""AVPU"":""V""},""cc"":""trauma (fall)"",""patient"":{""age"":48,""comorbid"":[""Hypertension""]},""flags"":[""slurred speech?"",""arm drift?""],""BF_dx"":""Neurological event (stroke-like)"",""BC_updates"":[{""tick"":1,""ctx"":52},{""tick"":1,""ctx"":52}],""severity"":""STABLE"",""trueDx"":""Neurological event (stroke-like)""}],""finalized"":{""ESI"":2,""ctxUpdates"":1},""ctxUpdates"":0,""end_reason"":""manual""},{""T"":7,""maxT"":12,""cc"":""dyspnea"",""patient"":{""age"":88,""comorbid"":[""CKD""]},""trueDx"":""Massive hemorrhage"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":122,""BP"":""79/47"",""RR"":22,""SpO2"":92,""Temp"":""36.8"",""AVPU"":""A""},""cc"":""dyspnea"",""patient"":{""age"":88,""comorbid"":[""CKD""]},""flags"":[""weak pulses"",""cool extremities""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Massive hemorrhage""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":12,""maxT"":12,""cc"":""chest pain"",""patient"":{""age"":18,""comorbid"":[""COPD"",""CAD""]},""trueDx"":""Infection / sepsis"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":116,""BP"":""94/56"",""RR"":26,""SpO2"":92,""Temp"":""38.8"",""AVPU"":""A""},""cc"":""chest pain"",""patient"":{""age"":18,""comorbid"":[""COPD"",""CAD""]},""flags"":[""rigors"",""warm flushed skin?""],""BF_dx"":""Stable / no acute condition"",""BC_updates"":[{""tick"":1,""ctx"":34},{""tick"":1,""ctx"":27},{""tick"":1,""ctx"":27}],""severity"":""STABLE"",""trueDx"":""Infection / sepsis""}],""finalized"":{""ESI"":2,""ctxUpdates"":2},""ctxUpdates"":0,""end_reason"":""manual""},{""T"":8,""maxT"":12,""cc"":""abdominal pain"",""patient"":{""age"":25,""comorbid"":[""CKD""]},""trueDx"":""Cardiac event"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":104,""BP"":""103/62"",""RR"":23,""SpO2"":96,""Temp"":""37.0"",""AVPU"":""A""},""cc"":""abdominal pain"",""patient"":{""age"":25,""comorbid"":[""CKD""]},""flags"":[""pressure-like chest pain"",""ECG changes?""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Cardiac event""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""}],""controls"":{""prevalence"":""low"",""noise"":""low"",""volatility"":""low"",""max_ticks"":12,""trials"":5}}"
,"3/7/2026, 5:44:32 PM America/Los_Angeles",TPB,"{""session"":""TPB-ESI-v2.3"",""mode"":""human"",""trials"":[{""T"":12,""maxT"":12,""cc"":""dyspnea"",""patient"":{""age"":18,""comorbid"":[""CKD""]},""trueDx"":""Stable / no acute condition"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":79,""BP"":""114/68"",""RR"":18,""SpO2"":100,""Temp"":""36.9"",""AVPU"":""A""},""cc"":""dyspnea"",""patient"":{""age"":18,""comorbid"":[""CKD""]},""flags"":[""mild discomfort""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Stable / no acute condition""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":12,""maxT"":12,""cc"":""abdominal pain"",""patient"":{""age"":56,""comorbid"":[]},""trueDx"":""Cardiac event"",""severity"":""HR"",""steps"":[{""tick"":1,""vitals"":{""HR"":111,""BP"":""99/59"",""RR"":25,""SpO2"":92,""Temp"":""37.2"",""AVPU"":""A""},""cc"":""abdominal pain"",""patient"":{""age"":56,""comorbid"":[]},""flags"":[""diaphoresis"",""pressure-like chest pain""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""HR"",""trueDx"":""Cardiac event""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":11,""maxT"":12,""cc"":""palpitations"",""patient"":{""age"":64,""comorbid"":[""COPD""]},""trueDx"":""Neurological event (stroke-like)"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":93,""BP"":""162/97"",""RR"":21,""SpO2"":95,""Temp"":""37.0"",""AVPU"":""V""},""cc"":""palpitations"",""patient"":{""age"":64,""comorbid"":[""COPD""]},""flags"":[""slurred speech?"",""arm drift?""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Neurological event (stroke-like)""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":8,""maxT"":12,""cc"":""syncope"",""patient"":{""age"":72,""comorbid"":[""Hypertension""]},""trueDx"":""Stable / no acute condition"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":81,""BP"":""127/76"",""RR"":15,""SpO2"":99,""Temp"":""36.9"",""AVPU"":""A""},""cc"":""syncope"",""patient"":{""age"":72,""comorbid"":[""Hypertension""]},""flags"":[""mild discomfort""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Stable / no acute condition""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_idle""},""ctxUpdates"":0,""end_reason"":""timeout_idle""},{""T"":11,""maxT"":12,""cc"":""chest pain"",""patient"":{""age"":32,""comorbid"":[""Hypertension"",""Diabetes""]},""trueDx"":""Massive hemorrhage"",""severity"":""STABLE"",""steps"":[{""tick"":1,""vitals"":{""HR"":125,""BP"":""95/57"",""RR"":22,""SpO2"":92,""Temp"":""36.9"",""AVPU"":""A""},""cc"":""chest pain"",""patient"":{""age"":32,""comorbid"":[""Hypertension"",""Diabetes""]},""flags"":[""weak pulses"",""cool extremities""],""BF_dx"":null,""BC_updates"":[{""tick"":1,""ctx"":0}],""severity"":""STABLE"",""trueDx"":""Massive hemorrhage""}],""finalized"":{""ESI"":2,""ctxUpdates"":0,""auto_finalized"":true,""reason"":""timeout_wallclock""},""ctxUpdates"":0,""end_reason"":""timeout_wallclock""}],""controls"":{""prevalence"":""low"",""noise"":""low"",""volatility"":""low"",""max_ticks"":12,""trials"":5}}"
